ISO_COUNTRY_CODE,AWARD_VALUE_EURO,CRIT_CRITERIA
PL,5817.2,Termin dostawy wyrobów---Termin rozpatrzenia reklamacji dot. wad jakościowych
RO,120.12,
BG,,
PL,,
DK,254965.78,
RO,112417.76,
PL,14327.16,
RO,189419,Indemnizaţie de deces (Pdeces)---Indemnizaţie pentru cheltuieli de spitalizare şi tratament ambulatoriu (Pspitalizare)---Indemnizaţie pentru cheltuieli pe medicamente şi tratament (Pmedicamente)---Indemnizaţie pentru cheltuieli privind transportul (Ptransport)---Indemnizaţie pentru invaliditate gradul I şi II (Pinvalid I şi II)---Indemnizaţie pentru invaliditate gradul III (Pinvalid III)---Indemnizaţie pentru îmbolnăviri (Pîmbolnăvire)---Repatriere
RO,,
RO,107.47,
BE,6404.66,Qualité
PL,,Cena---Termin płatności
BG,,
PL,789540.44,Organizacja pracy osób wykonujących usługę
LT,,
RO,5530.52,
FR,170000,Délai maximum de livraison---Valeur technique (organisation et moyens)
PL,506096.43,gwarancja jakości
DE,0.01,Der Preis ist nicht das einzige Zuschlagskriterium; alle Kriterien sind nur in den Beschaffungsunterlagen aufgeführt
RO,1458.56,F1 – Factor de evaluare
LT,4485.72,
ES,89000,1 Precio ofertado---1. Memoria Técnica---2. Análisis instrumental del arbolado---3. Gestión ambiental del proyecto
RO,1621.82,
SI,162,Cena---Dodatne ugodnosti
HU,204180.76,
LT,361,
RO,195794.18,
NL,679140,Kwalitatieve gunningscriteria
PL,704.52,
RO,874.85,
CZ,24859.75,
LT,,
PT,1843777.78,
PL,21937.14,Czas realizacji zlecenia
DE,,Höhe der Betriebs- &amp;amp; Wartungskosten---Lieferzeit
DE,2239177.33,
PL,89840.84,
UK,46.14,Attributes---Capability---Client review---Custom metric---Features---Qualifications
LT,,
ES,24600,
PL,5584.51,aspekty innowacyjne realizacji przedmiotu zamowienia---potencjał techniczny
FR,906900,Critère technique
LT,,
PT,221000,
LV,6250,
DE,229755,
HU,6673.39,2. Mérnökségtől mért átadási távolság (km)
RO,,
PL,5821.27,Cena---Termin realizacji dostawy cząstkowej---Termin rozpatrzenia reklamacji
LV,,
RO,450,ΣPT se calc pt fiecare ofertant; astfel ΣPT = PT FT1+PT FT2+ PT FT3+ PT FT4+ PT FT5 PT FT1-5= PUNCTAJ FACT TEHNIC 1-5 Calculul PT FT1-5 se face pentru fiecare ofe... detalii pe www.e-licitatie.ro
SI,325.85,Cena---Dodatne ugodnosti
FR,7606,Franchises/montant des garanties---Gestion---Importance des réserves---Respect des préavis
RO,2278.04,
CZ,3501.25,
DE,0.01,Pauschalpreis je zusätzlichem Objekt---Preis---Qualifikation und Erfahrung des mit der Ausführung des Auftrags betrauten Personals
PL,,Aspekty społeczne realizacji przedmiotu zamówienia---Cena---Samodzielna realizacja kluczowych elementów (części) zamówienia
PL,77061.62,
ES,,
UK,205470.68,Quality
BE,550,
DE,18000,
RO,2587.61,
RO,,
LV,2934758.4,
SI,40400,cena---kvaliteta
DE,1131344.53,
FR,344504.82,Valeur technique
RO,,
FR,27512.28,Le prix n&apos;est pas le seul critère d&apos;attribution et tous les critères sont énoncés uniquement dans les documents du marché.
HR,,Rok isporuke
FR,220000,Valeur technique
ES,360247.69,
RO,,
FR,,Critère prix (prise en compte du prix unitaire)---Valeur technique en fonction des sous-critères énoncés dans le règlement de la consultation
FR,1,Le prix n&apos;est pas le seul critère d&apos;attribution et tous les critères sont énoncés uniquement dans les documents du marché.
GR,64325.2,Τεχνικών προδιαγραφών και ποιότητας
PL,148.54,
RO,7798.82,
FR,,Critère esthétique---Prix des prestations---Valeur technique
HR,10616.07,
PL,1745.16,
UK,3630705.54,Quality Questionnaire
ES,73167.12,
SI,1683.96,
PL,,
LV,797592.53,
RO,,
FR,3000000,Valeur technique
PL,147672.71,ocena użytkowo - jakościowa
IT,,
RO,4.85,
PL,,
SE,56.19,
CZ,14444.8,
PL,229.24,Termin dostawy
PL,9330.79,Termin dostaw cząstkowych---Termin płatności---Termin wykonania reklamacji
EE,2012.5,
BG,,
SE,94436.73,Technical capabiity
FR,300000,Expérience/méthodologie
RO,472.47,
IT,9067.5,
DK,307724.92,Kvalitet
RO,3161.55,
PL,473517.31,Częstotliwość odbioru odpadów
RO,16.18,
PL,265.54,
SI,404.4,cena---kvaliteta
BG,,К.3.4. Мерки за намаляване на затрудненията за живущите и бизнеса (собственици; наематели на търговски площи) в целевата зона; обект на интервенция; при изпълнение на СМР---К3.1. Технология и организация на изпълнението на поръчката---К3.2. Управление на риска---К3.3. Организация на ръководството на обекта---Оценка по технически показатели К.3; в това число---Срок за изпълнение
FR,287.5,Valeur Technique
LV,11800,Kopējā cena par dežūrsētnieku EUR bez PVN---Kopējā cena par dārznieku EUR bez PVN---Kopējā cena par mehanizētu teritorijas attīrīšanu no sniega un ledus EUR bez PVN---Kopējā cena par mehanizētu teritorijas kaisīšanu/apstrādi ar pretslīdes materiālu EUR bez PVN---Kopējā cena par mehanizētu teritorijas uzkopšanu ar putekļsūcēju EUR bez PVN---Kopējā cena par mehānisko zāles pļaušanu EUR bez PVN---Kopējā cena par savāktā sniega izvešanu (ietverot sniega iekraušanu un izvešanu no teritorijas) EUR bez PVN---Kopējā cena par teritorijas uzkopšanu EUR bez PVN
PL,,Termin dostawy
FR,136440.01,Valeur environnementale---Valeur technique
PL,526340.28,
FR,1200000,Compréhension des besoins et des enjeux de la mission---Délais
DK,,
RO,,
PL,258493.11,
RO,13889.82,Perioada de garantie
UK,,Logistics
FR,18391680,Prix---Valeur technique
PL,2147.24,Termin dostawy
DE,1991.85,
RO,701799.46,Perioada de garantie
RO,,Perioada de garantie
CZ,7612.31,
FR,,Valeur financière---Valeur technique
ES,,Analíticas periódicas a determinados artículos---Precio---Uso de pallets de PVC; plástico u otro material similar que sea no absorbente
HR,,Vrijeme odaziva na servisnu intervenciju
DE,,
FR,143900,Le prix n&apos;est pas le seul critère d&apos;attribution et tous les critères sont énoncés uniquement dans les documents du marché.
UK,26935.14,Attributes---Capability---Client review---Custom metric---Features---Qualifications
PL,5.96,
LT,,
ES,,Calidad
PL,,
PL,,Termin dostawy
BG,1713577.56,
SI,254.28,
RO,6448.49,
FR,187200,Critère technique---Critère économique
PL,691.08,
RO,41.81,
GR,10796,
DE,263768,Gewährleistung und Garantiezeiten---Gewährleistungsdauer Ersatzteilverfügbarkeit---Sicherheit und Qualität
RO,,
RO,10259.36,
SI,239430,Reference kadra
FR,388760,Compétences et références---Intention et méthodologie
DE,0.01,
FR,81666,Valeur technique décomposée en sous critères listés dans le réglement de la consultation
SI,,
SI,,
RO,,
RO,71.02,
PL,9455.28,
PL,7013.4,
RO,4668.83,
RO,354.03,
RO,1264.41,
PL,45164.74,
DE,136991.76,Produktiver Arbeitseinsatz in Stunden pro Jahr
ES,,
RO,,
AT,,
EE,,
FR,1672.51,Valeur technique
RO,,
IT,,
LV,386190,
RO,667.57,
RO,8268.89,
RO,8970.22,
PL,470.96,Termin realizacji reklamacji
FR,82880,qualité organoleptique
RO,,
DE,,
RO,,
LV,,
FR,1595,Valeur technique
PL,2094.19,
PL,175283.88,
RO,2.47,
IT,,
HR,8952.1,rok isporuke
FR,2000000,Valeur technique
PL,162.87,Cena oferty brutto---Termin dostawy
RO,,
RO,1027.54,
SI,,
FR,,Valeur technique de l&apos;offre appréciée à l&apos;aide du mémoire technique
RO,11000.36,
FR,209932,Valeur technique
PL,,
NL,93.5,Kwaliteit (wensen)
LV,,Personu skaits; kas būvobjektā tiks nodarbinātas studiju prakses ietvaros---Speciālistu pieredze specifiskā jomā
PL,2164,
RO,,
RO,,
FR,811500,A) procédés d&apos;exécution---B) moyens matériels (affectés au chantier)---C) moyens en personnels---D) qualité technique---E) sécurité---F) démarche environnementale---Prix des prestations
BG,34086.65,Срок за изпълнение---Цена
RO,,
ES,,
BE,,Kwaliteit dienstverlening---Premievoetgarantie---Prijs---Waarborgen
SK,,
SI,,
BE,1116782.96,
UK,46709274.64,Quality
LT,,
PL,12099.78,Termin dostawy
BG,22282.48,
PL,8402.62,Doświadczenie pilarza
RO,,
DE,0.01,
BE,206375,milieu---prijs---technisch
PL,3874.16,Cena---Termin dostawy---Termin rozpatrywania reklamacji
FR,,Valeur technique
RO,,
RO,,Experienta profesionala---Număr medici specialiști
CZ,17723.02,
CZ,,
ES,14106.46,Oferta económica---Realización de analíticas periódicas sobre determinados productos---Reducción del plazo de entrega---Utilización de vehículos de transporte menos contaminantes
FR,1208906,Actions menées par le candidat en matière de développement durable; en %---Evaluation clinique et tests chronométrés; en %---Maintenabilité et hygiène; en %---Prix de l&apos;équipement; en %---Qualité des prestations de formation et d&apos;assistance aux utilisateurs; en %---Qualité technique; en %
DE,,
DK,,
PL,,termin realizacji
SI,3020.22,Oddaljenost ponudnika od JP KPV; d.o.o.---Oddaljenost ponudnika od najbližje ceste kjer se bo izvajala zimska služba---Vrednost ponudbe za posamezen sklop
RO,,
PL,10381.33,Termin realizacji bieżącego zamówienia---Termin załatwienia reklamacji jakościowej
MK,,
IT,,
RO,,
BE,217800,Kwaliteit
DE,398693,
ES,7,
FR,94600,Coût---Valeur technique
DE,9358328,
RO,,
PL,236095.38,Termin płatności
LT,7200,
DE,1399286,Vertragsbedingungen
ES,,Disminución del precio de la contraprestación económica a satisfacer por parte de la consejería---Porcentaje sobre el precio del contrato que el contratista se compromete a asumir en concepto de mantenimiento correctivo implícito
FR,1166308,
PL,,
DE,0.01,
ES,4152000,Criterios evaluables mediante formulas
DE,4562119.63,Büro und Personal---Konzept zur Projektabwicklung---Präsentation
LT,,
PL,,Jakość – nagranie wideo---Pomiary metodą wideorejestracji---Skrócenie terminu
SE,755493.86,
UK,9.68,Attributes---Capability---Client review---Custom metric---Features---Qualifications
PL,366.25,
RO,871.13,
CZ,2771410.21,
RO,21368.51,
FR,,Démarches environnementales---Prix---Technique
IT,,Corporate social responsibility rating---Prezzo---Termini di consegna franco impianto finale
RO,491,Alocare personal responsabil pentru îndeplinirea cu operativitate și în bune condiții a tuturor solicitărilor (minim o persoană responsabilă)
DE,390721.23,
RO,,
RO,7532.27,
DK,91078.34,
PL,,samodzielne wykonanie zadania
PL,,
RO,2622.09,
PL,1142220.67,Zakup i montaż elementów małej architektury
SE,,
PL,10866.53,
NL,1,
UK,206204.36,
RO,8850.86,
SI,,
RO,,Termen de livrare
FR,43600,Délai de livraison---Valeur technique
ES,0.01,Serán homologadas todas las ofertas que reúnan los requisitos técnicos exigidos en el Pliego de Prescripciones Técnicas
RO,489.9,
DE,1744000,Aus dem Bewerbungsgespräch gewonnene Eindrücke hinsichtlich der Projektleitung/Projektteam---Erwartete fachliche Leistung hinsichtlich Projekterfolg und Qualität der Planungsleistung durch Präsentation einer vergleichbaren Aufgabenstellung---Gesamteindruck der Präsentation---Projekteinschätzung
LV,381484.76,Kvalitātes kontroles biežums
RO,,
CH,517799.35,Fachliche Bewertung der Anforderungen an die Gesamtdienstleistung---Preis---Referenzen
DE,1,
RO,,
PL,12675.86,ocena użytkowo - jakościowa
FR,6079,Engagement environnemental du candidat---Qualité
DE,93000,
PT,515789.09,
FR,2000000,Valeur technique
PL,23292.07,
RO,,
FR,,Performances en matière de protection de l&apos;environnement---Prix des prestations---Valeur technique
ES,267306,Exclusividad del recurso electrónico---Única oferta recibida debido al criterio de exclusividad
PL,9807.8,Termin dostawy---Termin reklamacji
FR,250000,Description de la méthologie d&apos;intervention---Délais d&apos;intervention en mode «projet» et en mode «urgence» proposés par le candidat---Qualification et expérience du personnel assigné à l&apos;exécution du marché
LV,47619.04,
HR,97937.45,Jamstveni rok
IT,46200,Eventuali servizi aggiuntivi offerti---Modalità di svolgimento del servizio---Modalità di svolgimento di ispezioni a campione/controlli
IT,225210.11,
FR,2760000,Coût d&apos;utilisation---Performance en matière de protection de l&apos;environnement---Qualité de service---Valeur technique
CZ,,
LT,,
SI,717.6,
NL,264000,Dienstverlenening---Implementatieplan---Marktconformiteit---Ontwerp en ondersteuning---Toegevoegde waarde
RO,808413.69,Descriere Termenul de valabilitate al produsului trebuie sa respecte nivelul min. 12 luni si max. 24 luni; mentionat in caietul de sarcini
BG,9791.39,
FR,3057,
LV,51666.66,
FI,,Tuotteen tekniset ominaisuudet
LT,,
CZ,24318.56,
FR,196950,Moyens humains dédiés à la prestation appréciés au regard des compétences et expériences dans la mise en œuvre des différents besoins autour de la solution Capdémat Évolution; au regard des CV fourni---Valeur technique de la prestation jugée d&apos;après le mémoire technique et méthodologique ainsi que d&apos;après les réponses aux exigences techniques
PL,1667.72,Cena oferty---Dostarczenie wraz z oferowanym urządzeniem rocznej usługi polegającej dostarczeniu w przypadku awarii identycznego urządzenia zastępczego---Okres odnowienia subskrypcji (aktualizacji) na oferowane wraz z urządzeniem funkcje zabezpieczeń określone w opisie przedmiotu zamówienia---Sposób świadczenia usług gwarancyjnych
PL,209.42,
ES,311815.92,
ES,17757.6,
UK,,Quality
PL,291325.39,Okres gwarancji na system OCR---Okres gwarancji na wszystkie zespoły i podzespoły samochodu---Zużycie energii
IT,320220,Qualità
RO,388.81,
RO,153557.41,
RO,75917.64,
FR,34474.56,Performances environnementales---Valeur technique
SI,,
RO,,
DE,14462590.26,
PL,5421.47,Termin wykonania zamówienia
RO,1439.65,
ES,,Valoración técnica lote 7
ES,112530,Relacionados con la memoria técnica
FR,146004.55,Valeur technique — Optimisation des délais proposés en rapport avec le calendrier prévisionnel d’exécution---Valeur technique — Pertinence de l&apos;organisation projetée du chantier vis-à-vis de la gestion des équipes; de la propreté du chantier; des accès pour les livraisons et du stationnement---Valeur technique — Pertinence des effectifs affectés au chantier en période courante et de suractivité (retard; etc.) suivant les besoins du chantier---Valeur technique — Pertinence des qualifications des moyens humains et de la fréquence de présence sur site des personnels d’encadrement affectés au chantier
RO,250.52,
NL,1397980,kwaliteit
RO,160976.12,
FR,30068.66,Goût
FR,178310.9,Valeur technique
PL,4653.76,Jakość---Termin dostawy
CZ,7091.24,
LT,24229.4,
UK,6345.51,Working with disabled and elderly set out in ITT
RO,2341.79,
NO,35529.03,
RO,593.97,
SI,11793.72,
RO,,
SI,,
SI,,
SI,770.3,
ES,,
PL,3248.79,Cena---Czas dostaw---Termin płatności
SI,5.9,
UK,1640520.87,Quality
UK,3124.65,Attributes---Capability---Client review---Custom metric---Features---Qualifications
PL,1836.28,Termin dostawy
PL,3562.22,Termin dostawy
GR,369083.02,
IT,,
PL,930.75,Termin dostawy
RO,379.32,
RO,,
BE,1,Kwaliteit
CH,4.53,Rentabilité (prix)---Satisfaction aux exigences
FR,540963.75,Valeur technique
HR,21.52,rok isporuke
BE,19525,
HR,8529.32,rok isporuke
DE,43350,Tagespauschale
